datum,bundesland_id,bundesland_name,behandlungsgruppe,behandlungsgruppe_level_2,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_erstaufnahmen,intensivbetten_belegt,intensivbetten_frei,intensivbetten_7_tage_notfallreserve,kapazitaeten_frei_invasive_beatmung_gesamt,kapazitaeten_frei_invasive_beatmung_covid,kapazitaeten_frei_invasive_beatmung_isolationspflichtige_kinder,betriebssituation_regulaerer_betrieb,betriebssituation_teilweise_eingeschraenkt,betriebssituation_eingeschraenkt,betriebssituation_keine_angabe,einschraenkung_beatmungsgeraet,einschraenkung_material,einschraenkung_personal,einschraenkung_raum
2022-05-29,00,Deutschland,Kinder,PICU,160,11,0,548,276,201,208,NA,68,67,35,34,24,5,0,59,21
2022-05-30,00,Deutschland,Erwachsene,ERWACHSENE,1311,658,91,17823,3651,8190,3085,1145,NA,529,297,363,122,13,1,588,175
2022-05-30,00,Deutschland,Kinder,NICU,198,2,0,1465,550,199,440,NA,92,103,39,29,27,5,0,56,26
2022-05-30,00,Deutschland,Kinder,PICU,160,9,0,541,282,200,214,NA,71,66,36,35,23,5,0,61,22
2022-05-31,00,Deutschland,Erwachsene,ERWACHSENE,1310,671,80,18368,3210,8161,2843,1069,NA,528,293,369,120,15,1,581,172
2022-05-31,00,Deutschland,Kinder,NICU,198,2,0,1475,536,199,435,NA,95,106,40,25,27,5,0,54,23
2022-05-31,00,Deutschland,Kinder,PICU,160,10,1,540,286,198,212,NA,72,69,34,34,23,5,0,58,22
2022-06-01,00,Deutschland,Erwachsene,ERWACHSENE,1309,660,62,18536,3063,8160,2706,1013,NA,533,289,367,120,13,1,583,169
2022-06-01,00,Deutschland,Kinder,NICU,198,2,0,1482,532,198,434,NA,91,107,40,24,27,7,1,53,23
2022-06-01,00,Deutschland,Kinder,PICU,159,9,1,545,266,198,201,NA,70,67,35,34,23,5,0,59,23
2022-06-02,00,Deutschland,Erwachsene,ERWACHSENE,1307,638,76,18433,3130,8155,2784,1072,NA,530,290,368,119,13,1,575,178
2022-06-02,00,Deutschland,Kinder,NICU,198,2,0,1481,536,197,441,NA,88,104,39,27,28,6,1,55,25
2022-06-02,00,Deutschland,Kinder,PICU,159,8,1,560,253,196,201,NA,70,67,33,36,23,4,0,59,22
2022-06-03,00,Deutschland,Erwachsene,ERWACHSENE,1308,629,61,18542,2993,8164,2630,1003,NA,526,292,371,119,13,1,581,180
2022-06-03,00,Deutschland,Kinder,NICU,198,2,0,1488,533,197,443,NA,94,100,40,30,28,6,1,58,25
2022-06-03,00,Deutschland,Kinder,PICU,159,6,0,560,246,204,199,NA,69,64,33,39,23,3,0,61,23
2022-06-04,00,Deutschland,Erwachsene,ERWACHSENE,1306,608,62,18145,3251,8165,2727,1034,NA,522,291,370,123,17,1,579,174
2022-06-04,00,Deutschland,Kinder,NICU,198,2,0,1495,518,194,438,NA,100,100,38,32,28,6,1,59,25
2022-06-04,00,Deutschland,Kinder,PICU,159,7,0,560,238,205,187,NA,66,64,31,40,24,3,0,61,21
2022-06-05,00,Deutschland,Erwachsene,ERWACHSENE,1304,606,64,17708,3620,8166,2953,1097,NA,534,283,363,124,16,1,580,166
2022-06-05,00,Deutschland,Kinder,NICU,198,2,0,1506,511,197,432,NA,97,99,38,33,28,6,1,61,25
2022-06-05,00,Deutschland,Kinder,PICU,159,5,0,543,249,206,197,NA,67,65,30,40,24,2,0,60,20
2022-06-06,00,Deutschland,Erwachsene,ERWACHSENE,1301,624,79,17530,3718,8110,3027,1118,NA,521,293,360,127,18,1,587,164
2022-06-06,00,Deutschland,Kinder,NICU,198,2,0,1492,540,197,431,NA,97,101,38,31,28,5,1,57,25
2022-06-06,00,Deutschland,Kinder,PICU,159,6,1,552,241,208,196,NA,65,67,30,39,23,2,0,59,19
2022-06-07,00,Deutschland,Erwachsene,ERWACHSENE,1300,614,80,17882,3496,8103,2950,1102,NA,536,287,353,124,18,1,571,156
2022-06-07,00,Deutschland,Kinder,NICU,198,2,0,1472,553,196,441,NA,96,101,37,32,28,5,1,57,25
2022-06-07,00,Deutschland,Kinder,PICU,160,7,1,564,244,209,189,NA,67,67,31,39,23,2,0,61,19
2022-06-08,00,Deutschland,Erwachsene,ERWACHSENE,1302,614,93,18304,3165,8094,2746,1009,NA,528,290,363,121,16,1,579,164
2022-06-08,00,Deutschland,Kinder,NICU,198,3,0,1482,547,195,432,NA,99,102,37,32,27,5,0,57,23
2022-06-08,00,Deutschland,Kinder,PICU,160,5,0,570,244,204,189,NA,63,69,30,38,23,2,0,60,21
2022-06-09,00,Deutschland,Erwachsene,ERWACHSENE,1306,611,78,18506,3057,8140,2680,1017,NA,520,297,366,123,17,1,583,172
2022-06-09,00,Deutschland,Kinder,NICU,198,3,0,1509,536,195,423,NA,104,103,35,33,27,6,0,56,23
2022-06-09,00,Deutschland,Kinder,PICU,160,6,1,577,232,205,178,NA,66,70,29,38,23,2,0,60,19
2022-06-10,00,Deutschland,Erwachsene,ERWACHSENE,1305,618,58,18286,3121,8118,2687,1042,NA,517,296,370,122,16,1,587,170
2022-06-10,00,Deutschland,Kinder,NICU,198,3,0,1488,538,192,420,NA,91,104,32,34,27,6,0,54,22
2022-06-10,00,Deutschland,Kinder,PICU,160,5,0,567,243,204,185,NA,65,72,27,38,23,2,0,58,18
2022-06-11,00,Deutschland,Erwachsene,ERWACHSENE,1304,599,53,18035,3204,8144,2690,1018,NA,517,287,376,124,17,1,589,165
2022-06-11,00,Deutschland,Kinder,NICU,198,3,0,1488,531,190,434,NA,90,101,36,32,28,6,0,54,23
2022-06-11,00,Deutschland,Kinder,PICU,160,5,2,554,242,205,183,NA,66,70,29,37,24,2,0,59,18
2022-06-12,00,Deutschland,Erwachsene,ERWACHSENE,1304,610,82,17668,3459,8154,2809,1049,NA,516,285,380,123,20,1,585,168
2022-06-12,00,Deutschland,Kinder,NICU,198,4,0,1469,549,190,446,NA,90,103,35,31,28,4,0,52,20
2022-06-12,00,Deutschland,Kinder,PICU,160,7,0,561,239,202,186,NA,69,72,26,37,25,2,0,56,16
2022-06-13,00,Deutschland,Erwachsene,ERWACHSENE,1305,639,98,17891,3415,8190,2857,1068,NA,516,295,368,126,20,1,576,177
2022-06-13,00,Deutschland,Kinder,NICU,198,4,0,1468,556,191,449,NA,87,101,37,31,28,5,1,54,21
2022-06-13,00,Deutschland,Kinder,PICU,160,7,2,547,263,201,199,NA,72,69,29,37,25,2,0,59,16
2022-06-14,00,Deutschland,Erwachsene,ERWACHSENE,1306,659,96,18257,3150,8173,2734,1023,NA,516,297,367,126,19,1,580,181
2022-06-14,00,Deutschland,Kinder,NICU,199,4,0,1465,578,192,464,NA,97,104,37,29,28,3,1,56,19
2022-06-14,00,Deutschland,Kinder,PICU,161,11,3,561,249,198,191,NA,69,72,24,40,25,2,0,56,19
2022-06-15,00,Deutschland,Erwachsene,ERWACHSENE,1307,657,94,18388,3057,8185,2636,1019,NA,511,300,370,126,17,1,586,184
2022-06-15,00,Deutschland,Kinder,NICU,199,4,0,1492,560,192,456,NA,95,101,39,31,27,5,2,60,23
2022-06-15,00,Deutschland,Kinder,PICU,161,10,2,556,250,201,188,NA,66,69,27,40,25,2,0,58,21
2022-06-16,00,Deutschland,Erwachsene,ERWACHSENE,1306,667,96,18370,3019,8165,2585,977,NA,507,302,372,125,18,2,590,187
2022-06-16,00,Deutschland,Kinder,NICU,199,4,0,1492,559,192,454,NA,97,101,37,33,27,5,2,60,23
2022-06-16,00,Deutschland,Kinder,PICU,161,13,1,550,254,202,189,NA,66,69,27,41,24,2,0,59,23
2022-06-17,00,Deutschland,Erwachsene,ERWACHSENE,1303,674,87,18133,3088,8199,2652,977,NA,503,298,375,127,16,2,594,176
2022-06-17,00,Deutschland,Kinder,NICU,199,4,1,1478,563,192,440,NA,92,100,39,32,27,5,2,60,24
2022-06-17,00,Deutschland,Kinder,PICU,161,16,1,536,269,204,197,NA,70,68,29,40,24,2,0,60,23
2022-06-18,00,Deutschland,Erwachsene,ERWACHSENE,1304,662,79,17845,3214,8246,2713,1014,NA,489,302,385,128,20,1,609,181
2022-06-18,00,Deutschland,Kinder,NICU,198,4,1,1466,570,192,446,NA,94,98,44,28,27,5,2,60,26
2022-06-18,00,Deutschland,Kinder,PICU,160,18,0,521,263,205,198,NA,69,65,32,39,24,2,0,62,24
2022-06-19,00,Deutschland,Erwachsene,ERWACHSENE,1303,696,119,17579,3359,8247,2741,1024,NA,490,296,387,130,18,1,610,177
2022-06-19,00,Deutschland,Kinder,NICU,198,5,0,1468,568,192,446,NA,93,98,44,28,27,5,2,60,25
2022-06-19,00,Deutschland,Kinder,PICU,160,17,1,514,267,204,203,NA,77,65,32,39,24,2,0,62,24
2022-06-20,00,Deutschland,Erwachsene,ERWACHSENE,1301,730,139,17856,3300,8200,2713,1016,NA,488,302,384,127,17,1,609,178
2022-06-20,00,Deutschland,Kinder,NICU,198,3,0,1456,570,191,438,NA,101,98,45,27,27,6,2,59,25
2022-06-20,00,Deutschland,Kinder,PICU,160,14,0,520,265,206,199,NA,73,65,31,40,24,2,0,63,25
2022-06-21,00,Deutschland,Erwachsene,ERWACHSENE,1303,781,124,18427,2940,8164,2565,964,NA,485,315,377,126,18,1,617,180
2022-06-21,00,Deutschland,Kinder,NICU,197,1,0,1432,588,192,429,NA,99,99,42,29,26,6,2,60,23
2022-06-21,00,Deutschland,Kinder,PICU,159,13,2,537,261,206,195,NA,64,66,33,36,24,2,0,61,22
2022-06-22,00,Deutschland,Erwachsene,ERWACHSENE,1303,763,146,18476,2853,8147,2518,923,NA,473,331,374,125,17,1,624,181
2022-06-22,00,Deutschland,Kinder,NICU,197,1,0,1447,573,192,439,NA,95,96,43,30,27,5,2,62,26
2022-06-22,00,Deutschland,Kinder,PICU,159,18,3,536,260,204,194,NA,66,66,35,34,24,2,0,62,22
2022-06-23,00,Deutschland,Erwachsene,ERWACHSENE,1303,788,143,18625,2703,8162,2437,915,NA,469,340,371,123,18,1,626,190
2022-06-23,00,Deutschland,Kinder,NICU,197,1,1,1443,572,192,437,NA,95,97,43,29,27,5,2,62,24
2022-06-23,00,Deutschland,Kinder,PICU,159,21,3,532,266,203,200,NA,69,65,34,36,24,3,1,63,25
2022-06-24,00,Deutschland,Erwachsene,ERWACHSENE,1302,779,100,18488,2721,8177,2425,891,NA,467,313,393,129,17,1,622,183
2022-06-24,00,Deutschland,Kinder,NICU,196,2,0,1426,580,191,434,NA,92,99,43,28,25,6,2,60,24
2022-06-24,00,Deutschland,Kinder,PICU,158,18,2,523,271,197,201,NA,66,65,35,34,24,3,1,62,22
2022-06-25,00,Deutschland,Erwachsene,ERWACHSENE,1302,766,89,18160,2903,8185,2473,934,NA,460,312,399,131,20,1,629,175
2022-06-25,00,Deutschland,Kinder,NICU,196,1,0,1430,575,192,440,NA,93,98,43,29,25,6,2,60,24
2022-06-25,00,Deutschland,Kinder,PICU,158,21,1,531,260,197,193,NA,69,64,33,37,24,3,1,63,23
2022-06-26,00,Deutschland,Erwachsene,ERWACHSENE,1301,813,143,17906,3051,8189,2558,952,NA,463,305,405,128,20,1,626,167
2022-06-26,00,Deutschland,Kinder,NICU,195,1,1,1424,576,191,443,NA,97,96,42,31,25,7,2,61,24
2022-06-26,00,Deutschland,Kinder,PICU,158,22,3,525,257,207,198,NA,70,64,32,38,24,4,1,64,22
2022-06-27,00,Deutschland,Erwachsene,ERWACHSENE,1303,907,168,18022,3125,8158,2559,920,NA,462,328,388,125,20,1,623,187
2022-06-27,00,Deutschland,Kinder,NICU,196,2,0,1418,579,191,446,NA,92,93,42,34,26,8,2,63,29
2022-06-27,00,Deutschland,Kinder,PICU,159,23,1,542,253,206,199,NA,71,65,31,39,24,4,0,64,24
2022-06-28,00,Deutschland,Erwachsene,ERWACHSENE,1304,958,127,18414,2868,8149,2483,900,NA,462,322,394,126,18,1,625,184
2022-06-28,00,Deutschland,Kinder,NICU,196,2,0,1438,566,192,437,NA,92,95,40,34,26,8,2,61,28
2022-06-28,00,Deutschland,Kinder,PICU,159,21,1,557,247,206,193,NA,65,65,31,39,24,4,0,63,24
2022-06-29,00,Deutschland,Erwachsene,ERWACHSENE,1306,915,128,18490,2814,8163,2460,892,NA,466,328,385,127,21,1,622,182
2022-06-29,00,Deutschland,Kinder,NICU,196,3,0,1451,553,192,447,NA,89,95,41,33,26,8,1,61,27
2022-06-29,00,Deutschland,Kinder,PICU,158,17,2,558,246,203,192,NA,67,65,30,38,25,4,0,62,21
2022-06-30,00,Deutschland,Erwachsene,ERWACHSENE,1306,915,165,18364,2896,8169,2505,909,NA,463,306,410,127,19,1,628,192
2022-06-30,00,Deutschland,Kinder,NICU,195,4,1,1447,547,188,455,NA,97,92,45,31,26,7,1,64,28
2022-06-30,00,Deutschland,Kinder,PICU,158,13,1,545,251,203,176,NA,67,62,32,39,25,4,0,65,21
2022-07-01,00,Deutschland,Erwachsene,ERWACHSENE,1306,966,118,18336,2815,8185,2448,896,NA,445,310,425,126,17,1,647,189
2022-07-01,00,Deutschland,Kinder,NICU,197,3,0,1450,556,188,449,NA,95,93,46,31,26,7,1,65,27
2022-07-01,00,Deutschland,Kinder,PICU,158,9,1,552,244,200,164,NA,61,59,36,38,25,4,0,68,23
2022-07-02,00,Deutschland,Erwachsene,ERWACHSENE,1303,969,90,17888,2969,8260,2452,888,NA,442,305,425,131,15,1,642,180
2022-07-02,00,Deutschland,Kinder,NICU,198,2,0,1465,556,193,442,NA,96,94,49,28,26,7,1,65,27
2022-07-02,00,Deutschland,Kinder,PICU,159,11,2,527,265,201,183,NA,67,61,38,36,24,4,0,68,23
2022-07-03,00,Deutschland,Erwachsene,ERWACHSENE,1300,984,155,17591,3113,8279,2504,912,NA,438,301,431,130,15,1,652,178
2022-07-03,00,Deutschland,Kinder,NICU,197,2,0,1428,564,188,439,NA,98,97,48,24,27,6,1,59,23
2022-07-03,00,Deutschland,Kinder,PICU,158,12,2,526,255,197,173,NA,63,63,35,36,24,4,0,66,22
2022-07-04,00,Deutschland,Erwachsene,ERWACHSENE,1300,1048,158,17749,3270,8171,2666,958,NA,461,305,408,126,14,2,637,171
2022-07-04,00,Deutschland,Kinder,NICU,198,2,0,1462,557,190,461,NA,95,99,46,26,26,5,1,59,24
2022-07-04,00,Deutschland,Kinder,PICU,159,14,3,529,269,198,181,NA,71,62,35,37,25,4,0,67,23
2022-07-05,00,Deutschland,Erwachsene,ERWACHSENE,1301,1048,152,18055,3031,8193,2509,878,NA,441,314,417,129,17,2,640,192
2022-07-05,00,Deutschland,Kinder,NICU,195,2,0,1425,564,189,467,NA,91,100,44,24,26,4,1,54,22
2022-07-05,00,Deutschland,Kinder,PICU,157,15,1,540,249,198,164,NA,60,62,31,39,25,2,0,66,21
2022-07-06,00,Deutschland,Erwachsene,ERWACHSENE,1300,1029,162,18132,2948,8171,2528,901,NA,435,310,425,130,15,2,646,189
2022-07-06,00,Deutschland,Kinder,NICU,194,1,0,1429,560,188,446,NA,94,93,47,28,25,5,1,61,22
2022-07-06,00,Deutschland,Kinder,PICU,156,16,2,552,235,198,163,NA,66,58,32,42,24,2,0,70,24
2022-07-07,00,Deutschland,Erwachsene,ERWACHSENE,1297,1027,170,18052,3023,8158,2534,945,NA,431,309,425,132,15,2,646,189
2022-07-07,00,Deutschland,Kinder,NICU,194,2,1,1437,555,183,430,NA,98,93,48,27,25,5,1,62,22
2022-07-07,00,Deutschland,Kinder,PICU,156,19,6,550,231,199,159,NA,66,57,32,44,23,2,0,71,27
2022-07-08,00,Deutschland,Erwachsene,ERWACHSENE,1297,1047,116,18070,2895,8167,2446,898,NA,421,315,430,131,15,2,658,193
2022-07-08,00,Deutschland,Kinder,NICU,192,3,0,1429,543,180,429,NA,94,91,49,27,24,5,1,65,22
2022-07-08,00,Deutschland,Kinder,PICU,156,22,2,536,240,196,155,NA,66,57,34,41,24,2,0,71,26
2022-07-09,00,Deutschland,Erwachsene,ERWACHSENE,1298,1029,121,17683,3036,8205,2472,894,NA,411,323,434,130,15,2,674,186
2022-07-09,00,Deutschland,Kinder,NICU,193,3,0,1440,544,181,425,NA,88,89,53,25,25,5,1,68,23
2022-07-09,00,Deutschland,Kinder,PICU,157,22,1,522,258,201,157,NA,66,58,34,40,25,2,0,70,26
2022-07-10,00,Deutschland,Erwachsene,ERWACHSENE,1300,1075,199,17434,3249,8217,2611,946,NA,409,322,437,132,13,2,671,186
2022-07-10,00,Deutschland,Kinder,NICU,193,3,0,1440,537,181,413,NA,87,91,50,26,25,4,1,66,20
2022-07-10,00,Deutschland,Kinder,PICU,157,23,4,523,255,204,155,NA,63,58,34,41,24,2,0,71,23
2022-07-11,00,Deutschland,Erwachsene,ERWACHSENE,1298,1145,213,17537,3286,8164,2604,936,NA,413,322,430,133,13,2,665,183
2022-07-11,00,Deutschland,Kinder,NICU,194,3,1,1442,543,182,410,NA,85,94,47,27,25,5,1,64,19
2022-07-11,00,Deutschland,Kinder,PICU,158,26,0,540,248,200,157,NA,63,61,34,40,23,2,0,70,23
2022-07-12,00,Deutschland,Erwachsene,ERWACHSENE,1298,1188,202,17953,2935,8161,2484,870,NA,403,325,437,133,12,2,669,187
2022-07-12,00,Deutschland,Kinder,NICU,194,2,0,1435,545,181,422,NA,90,90,47,31,25,5,1,65,20
2022-07-12,00,Deutschland,Kinder,PICU,158,25,2,555,244,202,164,NA,65,61,36,38,23,2,0,69,22
2022-07-13,00,Deutschland,Erwachsene,ERWACHSENE,1301,1212,199,18100,2889,8130,2452,874,NA,395,333,443,130,12,2,685,193
2022-07-13,00,Deutschland,Kinder,NICU,195,1,0,1436,554,181,425,NA,87,90,46,33,25,4,1,69,21
2022-07-13,00,Deutschland,Kinder,PICU,158,26,4,562,230,203,164,NA,64,59,38,38,23,2,0,70,23
2022-07-14,00,Deutschland,Erwachsene,ERWACHSENE,1298,1216,210,18143,2770,8105,2350,816,NA,390,317,460,131,11,2,694,196
2022-07-14,00,Deutschland,Kinder,NICU,194,2,1,1432,556,181,423,NA,92,89,47,32,25,4,1,69,22
2022-07-14,00,Deutschland,Kinder,PICU,158,23,1,558,250,198,171,NA,67,59,36,40,23,2,0,70,22
2022-07-15,00,Deutschland,Erwachsene,ERWACHSENE,1299,1197,166,18039,2777,8074,2362,810,NA,378,314,475,132,12,1,709,198
2022-07-15,00,Deutschland,Kinder,NICU,194,3,0,1450,540,180,415,NA,89,87,49,33,24,4,1,72,22
2022-07-15,00,Deutschland,Kinder,PICU,158,21,0,561,240,201,159,NA,58,57,38,40,23,2,0,72,24
2022-07-16,00,Deutschland,Erwachsene,ERWACHSENE,1300,1202,152,17755,2833,8086,2359,843,NA,364,315,488,133,12,1,718,202
2022-07-16,00,Deutschland,Kinder,NICU,194,3,0,1469,519,181,400,NA,83,86,49,34,24,4,1,73,23
2022-07-16,00,Deutschland,Kinder,PICU,158,23,1,560,231,196,163,NA,56,55,38,42,23,2,0,73,25
2022-07-17,00,Deutschland,Erwachsene,ERWACHSENE,1299,1244,187,17404,3056,8107,2471,870,NA,367,308,490,134,16,1,713,201
2022-07-17,00,Deutschland,Kinder,NICU,194,3,0,1468,521,180,395,NA,88,88,49,32,24,4,1,71,23
2022-07-17,00,Deutschland,Kinder,PICU,158,23,2,556,225,200,159,NA,57,56,35,44,23,2,0,72,25
2022-07-18,00,Deutschland,Erwachsene,ERWACHSENE,1300,1295,218,17566,3073,8089,2567,887,NA,382,309,472,137,18,1,700,199
2022-07-18,00,Deutschland,Kinder,NICU,195,5,0,1459,544,183,403,NA,88,88,49,33,24,3,1,72,23
2022-07-18,00,Deutschland,Kinder,PICU,158,22,0,543,255,201,173,NA,58,57,35,43,23,3,0,71,26
2022-07-19,00,Deutschland,Erwachsene,ERWACHSENE,1302,1305,216,18035,2810,8095,2393,836,NA,368,315,478,141,16,1,708,201
2022-07-19,00,Deutschland,Kinder,NICU,195,5,0,1464,541,183,417,NA,88,88,52,31,23,5,1,73,25
2022-07-19,00,Deutschland,Kinder,PICU,158,18,6,533,261,202,175,NA,62,55,38,42,23,3,0,73,26
2022-07-20,00,Deutschland,Erwachsene,ERWACHSENE,1301,1303,219,18154,2679,8075,2307,827,NA,363,305,494,139,15,2,711,198
2022-07-20,00,Deutschland,Kinder,NICU,195,5,2,1439,573,182,437,NA,88,88,50,33,23,5,1,73,26
2022-07-20,00,Deutschland,Kinder,PICU,158,23,1,548,249,204,178,NA,67,56,35,44,23,3,0,72,28
2022-07-21,00,Deutschland,Erwachsene,ERWACHSENE,1295,1363,210,18096,2564,8074,2265,772,NA,348,302,509,136,16,1,725,210
2022-07-21,00,Deutschland,Kinder,NICU,194,8,0,1434,571,181,427,NA,88,82,54,31,26,4,1,75,27
2022-07-21,00,Deutschland,Kinder,PICU,158,24,1,562,242,200,171,NA,64,55,37,43,23,3,0,73,27
2022-07-22,00,Deutschland,Erwachsene,ERWACHSENE,1292,1364,176,18077,2496,8080,2196,735,NA,347,295,512,138,13,1,726,208
2022-07-22,00,Deutschland,Kinder,NICU,194,7,0,1443,556,183,428,NA,84,85,50,33,25,4,1,73,26
2022-07-22,00,Deutschland,Kinder,PICU,158,24,1,552,246,198,168,NA,56,54,36,46,22,3,0,74,27
2022-07-23,00,Deutschland,Erwachsene,ERWACHSENE,1292,1384,139,17712,2671,8123,2239,780,NA,345,287,521,139,15,1,727,210
2022-07-23,00,Deutschland,Kinder,NICU,194,7,0,1413,584,182,429,NA,76,84,49,35,25,4,1,73,27
2022-07-23,00,Deutschland,Kinder,PICU,158,18,2,534,262,201,175,NA,55,55,36,45,22,3,0,74,27
2022-07-24,00,Deutschland,Erwachsene,ERWACHSENE,1294,1414,223,17430,2824,8180,2254,735,NA,343,304,516,131,14,1,743,213
2022-07-24,00,Deutschland,Kinder,NICU,194,7,0,1393,603,184,444,NA,78,82,48,38,25,4,1,75,28
2022-07-24,00,Deutschland,Kinder,PICU,158,19,2,516,276,199,173,NA,58,53,36,47,22,3,0,76,29
2022-07-25,00,Deutschland,Erwachsene,ERWACHSENE,1295,1534,267,17677,2826,8098,2359,787,NA,362,308,492,133,15,1,718,213
2022-07-25,00,Deutschland,Kinder,NICU,194,6,1,1400,586,183,455,NA,80,82,50,36,25,4,1,74,27
2022-07-25,00,Deutschland,Kinder,PICU,157,17,3,515,282,198,179,NA,62,54,36,45,22,3,0,74,28
2022-07-26,00,Deutschland,Erwachsene,ERWACHSENE,1300,1593,209,18037,2730,8083,2274,759,NA,361,299,510,130,19,1,728,214
2022-07-26,00,Deutschland,Kinder,NICU,195,8,2,1431,566,184,440,NA,79,80,54,35,25,5,1,77,31
2022-07-26,00,Deutschland,Kinder,PICU,159,19,2,533,270,201,178,NA,60,53,40,43,23,3,0,76,28
2022-07-27,00,Deutschland,Erwachsene,ERWACHSENE,1300,1559,223,18141,2634,8103,2198,748,NA,358,309,504,129,16,1,729,222
2022-07-27,00,Deutschland,Kinder,NICU,196,9,0,1430,576,185,444,NA,81,79,54,36,26,5,1,78,33
2022-07-27,00,Deutschland,Kinder,PICU,159,20,3,534,270,198,181,NA,61,53,39,44,23,3,0,76,26
2022-07-28,00,Deutschland,Erwachsene,ERWACHSENE,1299,1521,186,18024,2730,8083,2298,759,NA,360,305,508,126,13,1,728,222
2022-07-28,00,Deutschland,Kinder,NICU,197,10,0,1451,557,185,432,NA,81,80,52,37,27,4,1,76,32
2022-07-28,00,Deutschland,Kinder,PICU,160,21,2,550,258,199,178,NA,60,56,36,45,23,3,0,75,27
2022-07-29,00,Deutschland,Erwachsene,ERWACHSENE,1298,1471,137,17862,2784,8096,2292,761,NA,360,304,511,123,15,1,729,216
2022-07-29,00,Deutschland,Kinder,NICU,197,7,0,1458,545,185,430,NA,83,77,53,39,27,4,1,80,29
2022-07-29,00,Deutschland,Kinder,PICU,160,16,0,524,287,199,194,NA,64,57,35,44,24,2,0,74,24
2022-07-30,00,Deutschland,Erwachsene,ERWACHSENE,1294,1434,101,17581,2843,8103,2320,785,NA,351,308,502,133,15,1,722,207
2022-07-30,00,Deutschland,Kinder,NICU,197,7,0,1465,535,187,442,NA,91,80,51,40,25,5,1,79,29
2022-07-30,00,Deutschland,Kinder,PICU,160,16,4,517,293,203,197,NA,68,59,37,41,23,1,0,73,22
2022-07-31,00,Deutschland,Erwachsene,ERWACHSENE,1294,1417,155,17324,2989,8131,2345,805,NA,347,305,506,136,16,1,725,214
2022-07-31,00,Deutschland,Kinder,NICU,197,7,0,1456,537,184,438,NA,88,80,50,40,26,5,1,78,28
2022-07-31,00,Deutschland,Kinder,PICU,160,21,1,502,301,204,194,NA,69,60,36,41,23,1,0,71,22
2022-08-01,00,Deutschland,Erwachsene,ERWACHSENE,1297,1444,182,17606,3084,8127,2500,849,NA,373,310,481,133,14,1,710,202
2022-08-01,00,Deutschland,Kinder,NICU,197,7,0,1438,549,184,429,NA,86,79,53,38,27,5,1,79,28
2022-08-01,00,Deutschland,Kinder,PICU,160,19,1,508,296,206,192,NA,68,60,37,40,23,1,0,71,23
2022-08-02,00,Deutschland,Erwachsene,ERWACHSENE,1298,1420,167,17886,3018,8084,2478,857,NA,383,320,463,132,13,1,698,202
2022-08-02,00,Deutschland,Kinder,NICU,197,6,0,1420,577,183,456,NA,90,85,52,33,27,4,1,75,26
2022-08-02,00,Deutschland,Kinder,PICU,160,17,4,498,311,197,202,NA,70,64,33,40,23,1,0,67,22
2022-08-03,00,Deutschland,Erwachsene,ERWACHSENE,1299,1371,169,18085,2941,8073,2470,859,NA,383,331,457,128,13,1,702,206
2022-08-03,00,Deutschland,Kinder,NICU,197,5,0,1428,559,183,440,NA,84,87,47,36,27,4,1,73,24
2022-08-03,00,Deutschland,Kinder,PICU,160,20,1,505,302,199,209,NA,68,66,29,41,24,1,0,64,20
2022-08-04,00,Deutschland,Erwachsene,ERWACHSENE,1300,1374,177,18121,2934,8068,2417,863,NA,394,324,452,130,11,1,693,208
2022-08-04,00,Deutschland,Kinder,NICU,197,6,1,1451,547,183,437,NA,86,87,47,36,27,4,1,72,25
2022-08-04,00,Deutschland,Kinder,PICU,159,18,2,490,299,202,199,NA,70,64,32,39,24,1,0,64,20
2022-08-05,00,Deutschland,Erwachsene,ERWACHSENE,1298,1354,141,18055,2867,8054,2401,872,NA,384,333,452,129,12,1,696,216
2022-08-05,00,Deutschland,Kinder,NICU,197,7,0,1459,532,180,425,NA,85,88,46,35,28,4,1,71,24
2022-08-05,00,Deutschland,Kinder,PICU,159,16,0,487,294,198,200,NA,66,63,33,38,25,1,0,64,20
2022-08-06,00,Deutschland,Erwachsene,ERWACHSENE,1296,1325,92,17810,2906,8064,2409,881,NA,390,329,446,131,13,1,692,211
2022-08-06,00,Deutschland,Kinder,NICU,197,7,0,1469,520,181,431,NA,86,91,45,33,28,3,1,69,23
2022-08-06,00,Deutschland,Kinder,PICU,159,12,1,486,288,203,199,NA,69,63,32,39,25,1,0,66,19
2022-08-07,00,Deutschland,Erwachsene,ERWACHSENE,1297,1267,170,17488,3174,8093,2534,928,NA,389,336,442,130,15,1,696,205
2022-08-07,00,Deutschland,Kinder,NICU,197,7,0,1445,538,181,436,NA,86,90,46,33,28,3,1,70,24
2022-08-07,00,Deutschland,Kinder,PICU,159,12,0,467,308,203,203,NA,73,64,31,39,25,1,0,65,18
2022-08-08,00,Deutschland,Erwachsene,ERWACHSENE,1300,1314,151,17741,3150,8053,2566,894,NA,407,314,447,132,15,1,680,197
2022-08-08,00,Deutschland,Kinder,NICU,197,5,0,1419,568,180,455,NA,94,91,45,32,29,3,1,69,24
2022-08-08,00,Deutschland,Kinder,PICU,159,10,0,463,325,203,227,NA,75,65,32,37,25,1,0,64,18
2022-08-09,00,Deutschland,Erwachsene,ERWACHSENE,1299,1263,152,17961,3044,8038,2562,896,NA,413,321,434,131,16,1,677,192
